incident_id,sensor_id,work_status,location_info_x,location_info_y,collect_time,air_temperature(°C),humidity(volume %),photosynthetic_effect(μmol/m²/s),atmo_pressure(Pa),light_sensor(Lux),min_wind_dir(°),max_wind_dir(°),avg_wind_dir(°),min_wind_speed(m/s),max_wind_speed(m/s),avg_wind_speed(m/s),rainfall(mm),rainfall_time(min),rainfall_extent(mm),max_rainfall_extent(mm),heat_temparature(°C),toppling_condition,co2_concentration(ppm)
967,311,1,87.30584,44.2181,202408132002,30.9,36.67,262,95440,35345,243.4,262.4,249.2,1.8,2.3,2,282.2,14070,0,0,32.23,0,364
968,311,1,87.30584,44.2181,202408132102,27.55,44.1,106,95470,6600,180,224.9,190.9,0.7,1.1,0.8,282.2,14070,0,0,27.93,0,366
969,311,1,87.30584,44.2181,202408132202,23.83,47.77,1,95480,0,88.4,206.5,129.2,0.4,0.9,0.7,282.2,14070,0,0,23.7,0,370
970,311,1,87.30584,44.2181,202408132302,21.87,55.88,0,95500,0,189.4,198.4,191.6,0.7,0.9,0.8,282.2,14070,0,0,21.65,0,382
971,311,1,87.30584,44.2181,202408140002,20.62,63.12,0,95510,0,198.4,198.4,198.4,0,0.8,0.5,282.2,14070,0,0,20.36,0,398
972,311,1,87.30584,44.2181,202408140102,19.61,61.95,0,95540,0,14.2,34,25.2,1.5,1.9,1.7,282.2,14070,0,0,19.62,0,392
973,311,1,87.30584,44.2181,202408140202,21.2,57.76,0,95520,0,131.4,131.4,131.4,0,0.5,0.2,282.2,14070,0,0,20.99,0,378
974,311,1,87.30584,44.2181,202408140302,21.56,54.92,0,95500,0,100.4,149.8,120.6,0.7,1.6,1.1,282.2,14070,0,0,21.41,0,392
975,311,1,87.30584,44.2181,202408140402,19.85,63.94,0,95500,0,166.6,182.7,175.8,0.8,1.1,1,282.2,14070,0,0,19.86,0,390
976,311,1,87.30584,44.2181,202408140502,19.57,62.38,0,95480,0,198.9,206.5,202.3,0.5,0.9,0.7,282.2,14070,0,0,19.4,0,408
977,311,1,87.30584,44.2181,202408140602,17.7,69.63,0,95490,0,218.6,218.6,218.6,0,0.3,0.1,282.2,14070,0,0,17.71,0,409
978,311,1,87.30584,44.2181,202408140702,18.03,67.47,0,95500,30,209.3,230.1,220,1.3,1.9,1.4,282.2,14070,0,0,17.87,0,422
979,311,1,87.30584,44.2181,202408140802,18.64,66.69,30,95530,11530,205.4,218.6,213.9,0.8,1.3,1,282.2,14070,0,0,18.65,0,417
980,311,1,87.30584,44.2181,202408140902,21.62,58.88,265,95550,36700,213.6,220.5,218.1,0.8,1.2,1.1,282.2,14070,0,0,22.94,0,408
981,311,1,87.30584,44.2181,202408141002,25.22,52.29,122,95560,55005,167.4,185.9,178,1,1.5,1.2,282.2,14070,0,0,26.5,0,372
982,311,1,87.30584,44.2181,202408141102,26.93,51.69,904,95590,70240,328.4,352.5,334.9,1.9,2.3,2.1,282.2,14070,0,0,28,0,362
983,311,1,87.30584,44.2181,202408141202,27.83,47.22,1194,95600,81985,15.9,75.5,47.5,1,2.3,1.7,282.2,14070,0,0,28.38,0,364
984,311,1,87.30584,44.2181,202408141302,30.25,39.8,1427,95550,90815,39.1,63.6,52.6,1.8,3,2.5,282.2,14070,0,0,30.55,0,376
985,311,1,87.30584,44.2181,202408141402,32.42,34.73,1561,95490,96275,40.6,63.9,51.8,1.9,2.7,2.3,283.2,14120,1,24,32.99,0,372
986,311,1,87.30584,44.2181,202408141502,33.9,27.28,1579,95450,96730,77.4,94.7,87.6,0.7,1.4,1.1,283.2,14120,0,0,34.57,0,384
987,311,1,87.30584,44.2181,202408141602,34.26,24.69,1477,95410,92300,154.2,176.8,163.5,1.2,1.9,1.6,283.2,14120,0,0,35.28,0,371
988,311,1,87.30584,44.2181,202408142102,30.76,37.92,154,95360,4020,189.4,199.4,189.5,0.6,0.9,0.7,283.2,14120,0,0,31.37,0,364
989,311,1,87.30584,44.2181,202408142203,26.09,49.06,1,95410,0,270,270,270,0.4,0.8,0.7,283.2,14120,0,0,25.99,0,378
990,311,1,87.30584,44.2181,202408142302,25.16,49.64,0,95440,0,161.5,161.5,161.5,0,0.5,0.4,283.2,14120,0,0,24.95,0,439
991,311,1,87.30584,44.2181,202408150002,23.9,52.43,0,95450,0,218.6,218.6,218.6,0.6,0.7,0.7,283.2,14120,0,0,23.72,0,434
992,311,1,87.30584,44.2181,202408150102,23.11,55.88,0,95450,0,212.3,221.6,217.3,0.7,0.8,0.8,283.2,14120,0,0,23.19,0,454
993,311,1,87.30584,44.2181,202408150202,22.63,53.43,0,95460,0,50.9,71.5,62.9,0.8,1.1,0.9,283.2,14120,0,0,22.94,0,465
994,311,1,87.30584,44.2181,202408150302,22.23,61.2,0,95440,0,213.6,221.6,218,1.4,1.6,1.5,283.2,14120,0,0,22.21,0,479
995,311,1,87.30584,44.2181,202408150402,20.76,67.8,0,95460,0,56.3,56.3,56.3,0,0.4,0.3,283.2,14120,0,0,21.18,0,467
996,311,1,87.30584,44.2181,202408150502,21.58,66.46,0,95480,0,203.7,213.6,209.8,0.9,1,1,283.2,14120,0,0,21.96,0,509
997,311,1,87.30584,44.2181,202408150602,23.08,50.42,0,95430,0,135,135,135,0,0.5,0.3,283.2,14120,0,0,22.86,0,456
998,311,1,87.30584,44.2181,202408150702,21.84,60.33,0,95460,10,198.4,198.4,198.4,0.4,0.6,0.5,283.2,14120,0,0,22.3,0,493
999,311,1,87.30584,44.2181,202408150802,21.9,63.85,20,95490,4840,212.3,212.3,212.3,0.6,0.7,0.7,283.2,14120,0,0,22.55,0,464
1000,311,1,87.30584,44.2181,202408150902,23.88,62.39,235,95520,10415,205.8,213.6,210.9,0.8,1,0.9,283.2,14120,0,0,24.12,0,483
1001,311,1,87.30584,44.2181,202408151002,25.86,58.66,217,95530,26140,189.4,189.4,189.4,0.6,0.8,0.6,283.2,14120,0,0,26.86,0,429
1002,311,1,87.30584,44.2181,202408151102,29.58,46.27,945,95500,70445,196.6,206.5,201.3,0.9,1.6,1.3,283.2,14120,0,0,31.05,0,381
1003,311,1,87.30584,44.2181,202408151202,30.99,44.27,1182,95490,82885,95,120.5,112.1,1,2.1,1.5,283.2,14120,0,0,31.9,0,380
1004,311,1,87.30584,44.2181,202408151302,32.55,36.75,1425,95450,92040,98.1,124.4,112.7,1,1.9,1.4,283.2,14120,0,0,33.35,0,383
1005,311,1,87.30584,44.2181,202408151402,33.89,25.31,1560,95380,96955,82.9,108.4,92.8,2.3,3.3,2.8,285.4,14220,2.2,60,34.55,0,377
1006,311,1,87.30584,44.2181,202408151502,34.7,25.23,1574,95310,97410,59.3,82.6,66.2,1.7,3.5,2.6,285.4,14220,0,0,35.35,0,373
1007,311,1,87.30584,44.2181,202408151602,35.7,21.27,1476,95230,93310,42.1,66.8,54.7,1.9,3.1,2.6,285.4,14220,0,0,36.2,0,378
1008,311,1,87.30584,44.2181,202408152102,30.97,35,100,95040,6560,210.9,210.9,210.9,0.6,0.7,0.7,285.4,14220,0,0,31.51,0,355
1009,311,1,87.30584,44.2181,202408152202,27.5,44.3,0,95070,0,194.8,194.8,194.8,0.4,0.6,0.5,285.4,14220,0,0,27.05,0,401
1010,311,1,87.30584,44.2181,202408152302,25.21,50.86,0,95080,0,214.9,218.6,216.75,0.7,0.8,0.8,285.4,14220,0,0,24.85,0,418
1011,311,1,87.30584,44.2181,202408160002,23.36,53.38,0,95050,0,212.3,218.6,216.1,0.8,0.8,0.8,285.4,14220,0,0,23.11,0,457
1012,311,1,87.30584,44.2181,202408160102,23.21,49.04,0,95040,0,214.9,214.9,214.9,0.6,0.7,0.6,285.4,14220,0,0,22.78,0,454
1013,311,1,87.30584,44.2181,202408160202,21.55,55.34,0,95030,0,195.5,195.5,195.5,0,0.6,0.3,285.4,14220,0,0,21.39,0,466
1014,311,1,87.30584,44.2181,202408160302,20.34,57.53,0,95000,0,309.6,309.6,309.6,0,0,0,285.4,14220,0,0,20.51,0,456
1015,311,1,87.30584,44.2181,202408160402,20,64.54,0,95010,0,23.1,23.1,23.1,0,0.5,0.4,285.4,14220,0,0,19.88,0,543
1016,311,1,87.30584,44.2181,202408160502,19.15,63.66,0,95000,0,260.5,315,269.1,0.8,1,0.8,285.4,14220,0,0,19.18,0,538
1017,311,1,87.30584,44.2181,202408160602,19.84,58.84,0,95010,0,81.6,103,87.9,1,1.2,1.1,285.4,14220,0,0,19.8,0,572
1018,311,1,87.30584,44.2181,202408160702,18.51,66.6,0,95030,10,350.5,350.5,350.5,0,0.4,0.1,285.4,14220,0,0,18.94,0,550
1019,311,1,87.30584,44.2181,202408160802,19.06,65.61,22,95050,7450,18.4,37.7,28,0.7,0.9,0.8,285.4,14220,0,0,19.78,0,558
1020,311,1,87.30584,44.2181,202408160902,21.96,60.88,227,95050,26055,198.4,198.4,198.4,0.4,0.7,0.6,285.4,14220,0,0,23,0,527
1021,311,1,87.30584,44.2181,202408161002,26.99,48.53,180,95050,51990,149,149,149,0,0.5,0.4,285.4,14220,0,0,28.9,0,458
1022,311,1,87.30584,44.2181,202408161102,30.26,36.63,873,95030,69415,41.9,77.4,60.1,0.6,0.9,0.8,285.4,14220,0,0,31.71,0,393
1023,311,1,87.30584,44.2181,202408161202,31.71,34.6,1177,95000,81945,99.8,117,106.2,0.9,1.3,1,285.4,14220,0,0,32.68,0,381
1024,311,1,87.30584,44.2181,202408161402,35.86,23.27,1548,94880,96050,88.4,117,104.3,1.3,2.5,1.9,287.6,14300,2.2,72,36.38,0,372
1025,311,1,87.30584,44.2181,202408161502,36.4,23.72,1553,94820,95375,33.6,68.1,51.1,1.6,3.1,2.4,287.6,14300,0,0,37.15,0,386
1026,311,1,87.30584,44.2181,202408161602,37.07,22,1443,94770,92120,95.8,140.1,117,1,2.2,1.5,287.6,14300,0,0,38.01,0,379
1027,311,1,87.30584,44.2181,202408162102,31.57,41,83,94770,3120,215.2,222.2,217.8,0.8,1,0.9,287.6,14300,0,0,31.78,0,371
1028,311,1,87.30584,44.2181,202408162202,27.7,49.3,0,94850,0,210.9,210.9,210.9,0.6,0.7,0.6,287.6,14300,0,0,27.4,0,414
1029,311,1,87.30584,44.2181,202408162302,26.02,49.83,0,94900,0,185.9,207,194.9,1,1.2,1.1,287.6,14300,0,0,25.78,0,442
1030,311,1,87.30584,44.2181,202408170002,26.18,45.3,0,94940,0,184,209.3,204.1,0.9,1.3,1.1,287.6,14300,0,0,26.07,0,432
1031,311,1,87.30584,44.2181,202408170102,24.23,52.05,0,94960,0,181.3,198.4,188,0.7,1.1,0.9,287.6,14300,0,0,24.12,0,442
1032,311,1,87.30584,44.2181,202408170202,23.83,50.92,0,94980,0,200.9,211.6,205.8,1,1.2,1.1,287.6,14300,0,0,23.8,0,453
1033,311,1,87.30584,44.2181,202408170302,26.14,41.39,0,95030,0,249,266,259.7,2,2.6,2.3,287.6,14300,0,0,25.97,0,434
1034,311,1,87.30584,44.2181,202408170402,25.23,48.35,0,95020,0,246.6,261.2,253.2,3.3,4.5,3.9,287.6,14300,0,0,25.05,0,395
1035,311,1,87.30584,44.2181,202408170502,23.26,55,0,95020,0,219.7,241.1,230.6,1.3,1.7,1.5,287.6,14300,0,0,23.04,0,387
1036,311,1,87.30584,44.2181,202408170602,22.9,55.73,0,95080,0,222.2,239,228.6,1.6,1.9,1.8,287.6,14300,0,0,22.82,0,401
1037,311,1,87.30584,44.2181,202408170702,23.51,51.25,0,95100,5,234.6,264.9,245.4,2,2.7,2.4,287.6,14300,0,0,23.1,0,402
1038,311,1,87.30584,44.2181,202408170802,21.97,58.12,19,95110,4715,180,206.5,193,0.9,1.4,1.1,287.6,14300,0,0,22.02,0,395
1039,311,1,87.30584,44.2181,202408170902,23.4,55.9,228,95160,29600,170.5,194.3,182.9,0.7,1.5,1,287.6,14300,0,0,24.45,0,403
1040,311,1,87.30584,44.2181,202408171002,27.66,46.37,183,95170,51100,188.9,248.6,242.1,0.4,1.4,1,287.6,14300,0,0,28.99,0,374
1041,311,1,87.30584,44.2181,202408171102,29.59,41.87,852,95160,67810,254.6,266.5,260.6,1.9,2.5,2.2,287.6,14300,0,0,30.28,0,372
1042,311,1,87.30584,44.2181,202408171202,31.16,37.02,1153,95140,81840,259.1,281.7,269.1,2.4,3.7,3.2,287.6,14300,0,0,31.53,0,364
1043,311,1,87.30584,44.2181,202408171302,32.1,37.52,1383,95100,88125,316.6,340.2,328.8,1.7,2.9,2.1,287.6,14300,0,0,32.63,0,360
1044,311,1,87.30584,44.2181,202408171402,33.22,32.38,1506,95000,95900,294.2,318.2,309.8,0.9,2.3,1.7,287.8,14310,0.2,12,33.71,0,360
1045,311,1,87.30584,44.2181,202408171502,34.29,31.61,1530,94950,95445,270,289.9,274,0.6,0.9,0.7,287.8,14310,0,0,35.2,0,359
1046,311,1,87.30584,44.2181,202408171602,34.27,32.15,1426,94880,91635,308.2,321.3,317.1,0.6,1.2,0.9,287.8,14310,0,0,35.51,0,357
1047,311,1,87.30584,44.2181,202408172002,35.64,29.65,298,94700,21605,278.1,293.9,284.6,1,1.9,1.5,287.8,14310,0,0,36.72,0,356
1048,311,1,87.30584,44.2181,202408172102,32.37,35.49,62,94720,1775,246.8,265.9,256.9,1.5,2.3,1.9,287.8,14310,0,0,32.35,0,358
1049,311,1,87.30584,44.2181,202408172202,29.85,41.38,0,94740,0,278.1,284.9,282.1,1,1.4,1.2,287.8,14310,0,0,29.74,0,368
1050,311,1,87.30584,44.2181,202408172302,29.88,42.06,0,94730,0,257.2,280.3,271.5,2,3.9,3,287.8,14310,0,0,29.76,0,382
1051,311,1,87.30584,44.2181,202408180002,28.31,44.14,0,94740,0,250,261.2,254.7,2.5,3.6,3,287.8,14310,0,0,28.15,0,397
1052,311,1,87.30584,44.2181,202408180102,26.29,52.78,0,94760,0,218.5,238.1,230.9,1.2,1.5,1.4,287.8,14310,0,0,26.38,0,379
1053,311,1,87.30584,44.2181,202408180202,27.26,51.56,0,94810,0,236.3,250,239.4,1.6,2.2,1.9,287.8,14310,0,0,27.23,0,393
1054,311,1,87.30584,44.2181,202408180302,25.74,59.03,0,94830,0,221.7,228.4,223.2,0.9,1.4,1.2,287.8,14310,0,0,25.74,0,404
1055,311,1,87.30584,44.2181,202408180402,24.77,62.19,0,94860,0,197.1,218.1,210.5,0.8,1.2,1,287.8,14310,0,0,24.89,0,400
1056,311,1,87.30584,44.2181,202408180502,25.28,58.84,0,94820,0,146.3,157.3,150.7,0.6,0.9,0.7,287.8,14310,0,0,25.62,0,433
1057,311,1,87.30584,44.2181,202408180602,26.89,49.21,0,94820,0,162.7,186.5,173.7,1.4,2.1,1.6,287.8,14310,0,0,26.94,0,423
1058,311,1,87.30584,44.2181,202408180702,26.54,49.36,0,94770,0,171,187.5,177.1,1.8,3.7,3,287.8,14310,0,0,26.5,0,405
1059,311,1,87.30584,44.2181,202408180802,25.52,51.78,24,94820,4605,271.5,271.5,271.5,0.5,0.7,0.6,287.8,14310,0,0,26.03,0,393
1060,311,1,87.30584,44.2181,202408180902,25.08,61.75,233,94890,27675,9.2,26.5,9.3,0.5,0.9,0.6,287.8,14310,0,0,26.17,0,408
1061,311,1,87.30584,44.2181,202408181002,28.28,54.29,187,94960,37680,90,123.6,109.5,0.8,1,0.9,287.8,14310,0,0,29.89,0,401
1062,311,1,87.30584,44.2181,202408181102,29.23,54.24,840,95010,67980,286.7,307.2,296.4,3.1,4.4,3.8,287.8,14310,0,0,29.72,0,388
1063,311,1,87.30584,44.2181,202408181202,31.97,42.89,1117,95000,83175,310.7,319.7,315,1.8,2.3,2.1,287.8,14310,0,0,32.53,0,372
1064,311,1,87.30584,44.2181,202408181302,33.61,38.21,1034,94980,90260,298.7,325.5,312,3,4.9,3.6,287.8,14310,0,0,34.13,0,374
1065,311,1,87.30584,44.2181,202408181402,33.71,36.6,1518,94970,98665,295.9,317.1,307.9,3.1,4.7,4.1,290.2,14430,2.4,60,34.1,0,363
1066,311,1,87.30584,44.2181,202408181502,33.9,36.78,1534,94960,96805,277.5,304.3,290.2,2.3,3.4,2.8,290.2,14430,0,0,34.57,0,366
1067,311,1,87.30584,44.2181,202408181602,32.4,44.57,1422,94970,90740,253.4,276.4,264.3,2.1,3.9,2.5,290.2,14430,0,0,33.11,0,362
1068,311,1,87.30584,44.2181,202408181702,33.84,40.87,1192,94950,81945,297.7,306.6,301.7,4.5,5.9,5.2,290.2,14430,0,0,34.57,0,361
1069,311,1,87.30584,44.2181,202408181802,34.9,36.3,955,94950,70480,275.6,290.4,283,3.2,5.3,4.4,290.2,14430,0,0,35.81,0,371
1070,311,1,87.30584,44.2181,202408181902,31.65,43.85,380,95000,15395,285.2,305.2,294.6,6.8,8.8,7.8,290.2,14430,0,0,32.04,0,360
1071,311,1,87.30584,44.2181,202408182002,29.7,40.06,285,95060,14045,276.7,298.7,288.4,5.2,7.6,6.1,290.2,14430,0,0,29.89,0,362
1072,311,1,87.30584,44.2181,202408182102,27.78,49.31,58,95140,1205,264.3,291.3,281.1,4.5,7.5,5.9,290.2,14430,0,0,27.78,0,368
1073,311,1,87.30584,44.2181,202408182202,25.15,60.57,0,95320,0,275.3,291.6,280.6,7.6,9.4,8.3,290.2,14430,0,0,25.13,0,375
1074,311,1,87.30584,44.2181,202408182302,23.71,67.06,0,95440,0,272,285.1,279.2,5.6,8.3,6.4,290.2,14430,0,0,23.66,0,379
1075,311,1,87.30584,44.2181,202408190002,22.78,71.28,0,95560,0,273.2,296.2,280.4,4.8,6.9,6,290.2,14430,0,0,22.73,0,384
1076,311,1,87.30584,44.2181,202408190102,21.54,77.84,0,95630,0,270,292.2,278.5,3.2,4.9,3.9,290.2,14430,0,0,21.52,0,375
1077,311,1,87.30584,44.2181,202408190202,20.36,87.07,0,95680,0,283.6,308.9,297.6,3.3,5.1,4.3,290.8,14460,0.6,12,19.1,0,365
1078,311,1,87.30584,44.2181,202408190302,20.21,90.1,0,95690,0,302.9,322.2,308.1,2.6,4.1,3.1,291,14470,0.2,12,19.99,0,376
1079,311,1,87.30584,44.2181,202408190402,20.05,91.45,0,95690,0,323.1,328.3,325.7,0.9,1.8,1.5,291.2,14480,0.2,12,20.25,0,371
1080,311,1,87.30584,44.2181,202408190502,19.56,92.86,0,95760,0,30.4,45,38.1,1.2,1.6,1.4,291.2,14480,0,0,19.89,0,373
1081,311,1,87.30584,44.2181,202408190602,19.38,92.13,0,95800,0,298.6,298.6,298.6,0.7,0.8,0.7,291.2,14480,0,0,19.89,0,373
1082,311,1,87.30584,44.2181,202408190702,19.61,92.13,0,95850,0,271,298.2,285.6,2.8,3.8,3.3,291.2,14480,0,0,19.49,0,375
1083,311,1,87.30584,44.2181,202408190802,19.09,92.83,1,95950,285,276.7,306.4,292.8,4.6,7.6,5.9,293.2,14580,2,12,18.34,0,377
1084,311,1,87.30584,44.2181,202408190902,18.76,94.76,17,96020,1430,262.1,274.5,267.6,2.4,3.5,3,294.8,14660,1.6,12,18.23,0,381
1085,311,1,87.30584,44.2181,202408191002,18.98,93.93,52,96080,3920,232.6,260.7,251.7,1.7,3.2,2.4,295,14670,0.2,12,18.27,0,384
1086,311,1,87.30584,44.2181,202408191102,19.6,90.08,64,96140,9825,280.1,288.6,282.4,3.1,4.6,3.9,295.4,14690,0.4,12,18.99,0,383
1087,311,1,87.30584,44.2181,202408191202,19.21,88.05,316,96160,18255,235.1,255.5,244.6,2,2.9,2.5,298,14820,2.6,12,19.31,0,374
1088,311,1,87.30584,44.2181,202408191302,20.35,84.87,394,96220,12690,257.9,273.5,265.6,2.1,2.8,2.4,298,14820,0,0,20.54,0,365
1089,311,1,87.30584,44.2181,202408191402,19.58,86.15,241,96240,14870,278,284.2,281.1,3.1,3.9,3.3,299.8,14910,1.8,12,18.2,0,371
1090,311,1,87.30584,44.2181,202408191502,19.34,89.46,286,96270,17170,261.5,290.5,278.9,1.9,2.8,2.4,301,14970,1.2,12,18.14,0,375
1091,311,1,87.30584,44.2181,202408191602,19.31,89.63,272,96240,11800,221.2,234.4,229,1.1,1.7,1.4,301.6,15000,0.6,12,18.38,0,374
1092,311,1,87.30584,44.2181,202408191702,19.65,87.04,225,96220,14380,194.4,194.4,194.4,0,0.7,0.3,301.8,15010,0.2,12,19.71,0,370
1093,311,1,87.30584,44.2181,202408191802,20.04,86.58,303,96130,15470,187.2,260.5,225.6,0.6,1.4,1,301.8,15010,0,0,20.6,0,364
1094,311,1,87.30584,44.2181,202408191902,20.33,86.87,297,96110,16045,182.3,182.3,182.3,0,0.6,0.4,301.8,15010,0,0,21.01,0,362
1095,311,1,87.30584,44.2181,202408192002,21.97,78.25,407,96050,38185,231.3,231.3,231.3,0.4,0.6,0.5,301.8,15010,0,0,24.35,0,371
1096,311,1,87.30584,44.2181,202408192102,21.05,78.71,66,96060,1915,170.5,170.5,170.5,0.5,0.5,0.5,301.8,15010,0,0,21.46,0,368
1097,311,1,87.30584,44.2181,202408192202,19.5,89.5,0,96110,0,82,82,82,0.6,0.7,0.7,301.8,15010,0,0,19.78,0,391
1098,311,1,87.30584,44.2181,202408192302,18.49,92.19,0,96140,0,83.5,90,88.8,1,1.2,1.1,301.8,15010,0,0,18.68,0,421
1099,311,1,87.30584,44.2181,202408200002,17.98,94.37,0,96130,0,180,187.1,186.8,0,1.1,0.4,301.8,15010,0,0,18.1,0,416
1100,311,1,87.30584,44.2181,202408200102,18.07,91.85,0,96070,0,155.7,155.7,155.7,0,0.6,0.3,301.8,15010,0,0,18.36,0,410
1101,311,1,87.30584,44.2181,202408200202,17.11,93.21,0,96060,0,127.7,127.7,127.7,0,0,0,301.8,15010,0,0,17.44,0,427
1102,311,1,87.30584,44.2181,202408200302,16.55,95.41,0,96000,0,39.5,39.5,39.5,0,0.3,0.2,301.8,15010,0,0,16.98,0,549
1103,311,1,87.30584,44.2181,202408200402,17.25,94.01,0,95950,0,84.1,108.4,95.6,0.7,1,0.8,301.8,15010,0,0,17.46,0,494
1104,311,1,87.30584,44.2181,202408200502,16.56,93.78,0,95950,0,279.4,279.4,279.4,0,0.4,0.1,301.8,15010,0,0,16.82,0,473
1105,311,1,87.30584,44.2181,202408200602,15.05,95.57,0,95900,0,99.4,99.4,99.4,0.4,0.6,0.4,301.8,15010,0,0,15.44,0,553
1106,311,1,87.30584,44.2181,202408200702,15.09,96.46,0,95910,0,214.9,214.9,214.9,0,0,0,301.8,15010,0,0,15.53,0,601
1107,311,1,87.30584,44.2181,202408200802,14.97,96.85,15,95890,3050,341.5,341.5,341.5,0,0.4,0.3,301.8,15010,0,0,15.9,0,574
1108,311,1,87.30584,44.2181,202408200902,18.46,93.9,250,95870,18785,114.8,145.8,137.2,0.7,1.4,1.1,301.8,15010,0,0,19.49,0,590
1109,311,1,87.30584,44.2181,202408201002,21.03,76.28,331,95870,38870,107.2,132.7,119.4,0.6,1.3,1,301.8,15010,0,0,22.38,0,426
1110,311,1,87.30584,44.2181,202408201102,20.73,76.81,199,95880,11340,145,145,145,0.4,0.6,0.5,301.8,15010,0,0,21.45,0,391
1111,311,1,87.30584,44.2181,202408201202,20.62,79.63,261,95850,21445,78.8,92.8,87.1,1.3,2.8,2.3,301.8,15010,0,0,21.03,0,383
1112,311,1,87.30584,44.2181,202408201302,21.22,78.63,492,95790,40975,80.6,97.3,85.1,1.4,2,1.7,301.8,15010,0,0,22.04,0,375
1113,311,1,87.30584,44.2181,202408201402,23.24,69.99,1185,95710,52915,47.4,83.2,59.7,0.7,1.4,1,302.6,15050,0.8,12,24.55,0,375
1114,311,1,87.30584,44.2181,202408201502,25.09,58.75,1531,95680,93125,61.6,85,71.1,1.2,2.6,1.7,303.2,15080,0.6,12,26.34,0,371
1115,311,1,87.30584,44.2181,202408201602,25.93,42.71,1455,95610,84840,70.9,97.5,79.2,1,2,1.7,303.2,15080,0,0,27.4,0,369
1116,311,1,87.30584,44.2181,202408201702,26.08,42.06,732,95570,67505,0,357.8,6.2,1.3,1.8,1.5,303.2,15080,0,0,27.36,0,364
1117,311,1,87.30584,44.2181,202408201802,26.12,41.33,707,95530,44020,53.1,125,87.9,0.5,1.3,1,303.2,15080,0,0,27.34,0,360
1118,311,1,87.30584,44.2181,202408201902,26.12,42.84,431,95520,20015,100.6,119.7,113.2,0.5,1.2,0.9,303.2,15080,0,0,27.26,0,356
1119,311,1,87.30584,44.2181,202408202002,25.98,39.89,215,95510,16280,146.3,180,174.9,0.4,0.8,0.7,303.2,15080,0,0,27.59,0,358
1120,311,1,87.30584,44.2181,202408202103,23.62,49.18,51,95520,1595,183.1,183.1,183.1,0.7,0.8,0.7,303.2,15080,0,0,23.66,0,359
1121,311,1,87.30584,44.2181,202408202202,22.43,57.02,0,95540,0,198.4,198.4,198.4,0.7,0.8,0.7,303.2,15080,0,0,22.48,0,382
1122,311,1,87.30584,44.2181,202408202302,21.9,58.05,0,95570,0,213.6,213.6,213.6,0.6,0.7,0.6,303.2,15080,0,0,22.11,0,394
1123,311,1,87.30584,44.2181,202408210002,21.99,61.37,0,95570,0,198.9,198.9,198.9,0,0.5,0.4,303.2,15080,0,0,22.13,0,438
1124,311,1,87.30584,44.2181,202408210102,21.57,64.7,0,95560,0,199.4,199.4,199.4,0.4,0.6,0.5,303.2,15080,0,0,21.9,0,392
1125,311,1,87.30584,44.2181,202408210202,20.1,84.92,0,95530,0,49.3,49.3,49.3,0.3,0.5,0.5,303.8,15110,0.6,12,19.99,0,433
1126,311,1,87.30584,44.2181,202408210302,21.39,67.11,0,95440,0,111.8,131.1,119.7,1.4,1.9,1.6,303.8,15110,0,0,21.28,0,425
1127,311,1,87.30584,44.2181,202408210402,19.61,74.22,0,95400,0,90,90,90,0.4,0.8,0.7,303.8,15110,0,0,20.01,0,429
1128,311,1,87.30584,44.2181,202408210502,18.96,80.08,0,95380,0,40.8,40.8,40.8,0.4,0.6,0.5,303.8,15110,0,0,19.21,0,427
1129,311,1,87.30584,44.2181,202408210602,19.27,77.45,0,95350,0,28.6,28.6,28.6,0,0.7,0.4,303.8,15110,0,0,19.58,0,437
1130,311,1,87.30584,44.2181,202408210702,18.37,84.63,0,95360,0,209.3,209.3,209.3,0.5,0.7,0.6,303.8,15110,0,0,18.63,0,493
1131,311,1,87.30584,44.2181,202408210802,17.86,84.96,11,95370,2295,192.4,192.4,192.4,0,0.4,0.2,303.8,15110,0,0,18.07,0,478
1132,311,1,87.30584,44.2181,202408210902,19.86,80.51,264,95390,20095,305,305,305,0,0.5,0.4,303.8,15110,0,0,21.28,0,522
1133,311,1,87.30584,44.2181,202408211002,22.49,70.14,183,95370,19880,219.5,219.5,219.5,0.5,0.7,0.6,303.8,15110,0,0,23.45,0,416
1134,311,1,87.30584,44.2181,202408211102,23.95,54.55,555,95350,73495,88.4,145.2,117.7,0.5,1.2,0.9,303.8,15110,0,0,25.32,0,393
1135,311,1,87.30584,44.2181,202408211202,26.14,48.44,1160,95320,81805,4.3,4.3,4.3,0.6,0.8,0.7,303.8,15110,0,0,27.68,0,375
1136,311,1,87.30584,44.2181,202408211302,27.22,46.98,1351,95270,88270,94.7,189.7,113.6,0.4,1,0.8,303.8,15110,0,0,28.47,0,368
1137,311,1,87.30584,44.2181,202408211402,28.49,41.84,1465,95240,97070,88.5,136.9,117.5,1.5,2.8,2.1,305.4,15190,1.6,48,29.34,0,364
1138,311,1,87.30584,44.2181,202408211502,29.26,38.8,1442,95200,94170,0,358.3,359.4,1.8,3.3,2.4,305.4,15190,0,0,30.36,0,385
1139,311,1,87.30584,44.2181,202408211602,29.96,38.3,1358,95160,89040,33.6,336.4,49.5,0.4,1,0.8,305.4,15190,0,0,31.02,0,366
1140,311,1,87.30584,44.2181,202408211702,30.5,33.95,1166,95120,81590,244,244,244,0.4,0.8,0.6,305.4,15190,0,0,31.55,0,359
